"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.90310000000E+008, -1.25067773998E+001, +0.00000000000E+000
+6.95305000000E+008, -1.25145913839E+001, +0.00000000000E+000
+7.00300000000E+008, -1.25692787629E+001, +0.00000000000E+000
+7.05295000000E+008, -1.26034588656E+001, +0.00000000000E+000
+7.10290000000E+008, -1.25343861509E+001, +0.00000000000E+000
+7.15285000000E+008, -1.26234748284E+001, +0.00000000000E+000
+7.20280000000E+008, -1.25745073144E+001, +0.00000000000E+000
+7.25275000000E+008, -1.25581454628E+001, +0.00000000000E+000
+7.30270000000E+008, -1.24720236310E+001, +0.00000000000E+000
+7.35265000000E+008, -1.24211401393E+001, +0.00000000000E+000
+7.40260000000E+008, -1.24678242399E+001, +0.00000000000E+000
+7.45255000000E+008, -1.23628032517E+001, +0.00000000000E+000
+7.50250000000E+008, -1.22181936291E+001, +0.00000000000E+000
+7.55245000000E+008, -1.21850294388E+001, +0.00000000000E+000
+7.60240000000E+008, -1.19667014391E+001, +0.00000000000E+000
+7.65235000000E+008, -1.18719121570E+001, +0.00000000000E+000
+7.70230000000E+008, -1.17859779515E+001, +0.00000000000E+000
+7.75225000000E+008, -1.16380070805E+001, +0.00000000000E+000
+7.80220000000E+008, -1.15877628479E+001, +0.00000000000E+000
+7.85215000000E+008, -1.14723727018E+001, +0.00000000000E+000
+7.90210000000E+008, -1.13599118575E+001, +0.00000000000E+000
+7.95205000000E+008, -1.12988834174E+001, +0.00000000000E+000
+8.00200000000E+008, -1.11788587629E+001, +0.00000000000E+000
+8.05195000000E+008, -1.10675650217E+001, +0.00000000000E+000
+8.10190000000E+008, -1.10819609179E+001, +0.00000000000E+000
+8.15185000000E+008, -1.10429203861E+001, +0.00000000000E+000
+8.20180000000E+008, -1.09568546451E+001, +0.00000000000E+000
+8.25175000000E+008, -1.09497252190E+001, +0.00000000000E+000
+8.30170000000E+008, -1.09505647975E+001, +0.00000000000E+000
+8.35165000000E+008, -1.08854866761E+001, +0.00000000000E+000
+8.40160000000E+008, -1.09003420713E+001, +0.00000000000E+000
+8.45155000000E+008, -1.08676093669E+001, +0.00000000000E+000
+8.50150000000E+008, -1.08644191398E+001, +0.00000000000E+000
+8.55145000000E+008, -1.08617957969E+001, +0.00000000000E+000
+8.60140000000E+008, -1.08060522231E+001, +0.00000000000E+000
+8.65135000000E+008, -1.07709583178E+001, +0.00000000000E+000
+8.70130000000E+008, -1.07537760862E+001, +0.00000000000E+000
+8.75125000000E+008, -1.07200650640E+001, +0.00000000000E+000
+8.80120000000E+008, -1.06497370133E+001, +0.00000000000E+000
+8.85115000000E+008, -1.05779227692E+001, +0.00000000000E+000
+8.90110000000E+008, -1.05355951074E+001, +0.00000000000E+000
+8.95105000000E+008, -1.04402735144E+001, +0.00000000000E+000
+9.00100000000E+008, -1.03588095121E+001, +0.00000000000E+000
+9.05095000000E+008, -1.02555230395E+001, +0.00000000000E+000
+9.10090000000E+008, -1.01377601864E+001, +0.00000000000E+000
+9.15085000000E+008, -1.00374880606E+001, +0.00000000000E+000
+9.20080000000E+008, -9.93305393587E+000, +0.00000000000E+000
+9.25075000000E+008, -9.79692561134E+000, +0.00000000000E+000
+9.30070000000E+008, -9.68527343578E+000, +0.00000000000E+000
+9.35065000000E+008, -9.54056771630E+000, +0.00000000000E+000
+9.40060000000E+008, -9.43222852307E+000, +0.00000000000E+000
+9.45055000000E+008, -9.33332725542E+000, +0.00000000000E+000
+9.50050000000E+008, -9.23296819208E+000, +0.00000000000E+000
+9.55045000000E+008, -9.05752740271E+000, +0.00000000000E+000
+9.60040000000E+008, -8.92840202616E+000, +0.00000000000E+000
+9.65035000000E+008, -8.82266736128E+000, +0.00000000000E+000
+9.70030000000E+008, -8.71300512470E+000, +0.00000000000E+000
+9.75025000000E+008, -8.63122227601E+000, +0.00000000000E+000
+9.80020000000E+008, -8.59308246427E+000, +0.00000000000E+000
+9.85015000000E+008, -8.59062676999E+000, +0.00000000000E+000
+9.90010000000E+008, -8.51628473528E+000, +0.00000000000E+000
+9.95005000000E+008, -8.52117148051E+000, +0.00000000000E+000
+1.00000000000E+009, -8.52878168228E+000, +0.00000000000E+000
