!CSV A.01.01
!Agilent Technologies,N5242A,US46520174,A.09.00.04
!Agilent N5242A: A.09.00.04
!Date: Monday, September 25, 2017 14:28:47

BEGIN CH1_DATA
Freq(Hz),S21,(REAL)S21,(IMAG)
768032365.84987,-2.6981073e-005,1.2630941e-005
778775318.07946,-0.00010638597,-2.3609809e-005
789668538.74531,-0.00022162535,-5.7841167e-005
800714129.74663,-0.00013291268,3.5879832e-006
811914222.38323,-0.00020736644,-0.0002231754
823270977.76676,-0.00030344914,-0.00011587254
834786587.23769,-0.00022123037,-0.00012733563
846463272.78814,-0.00018506859,-0.00010611287
858303287.49066,-0.00022844777,4.2542491e-005
870308915.93291,-5.7148376e-005,-2.9557954e-005
882482474.65854,-8.494177e-005,-0.00021905753
894826312.61415,-0.00026458586,0.00010741927
907342811.60252,-0.0001679812,-0.00013739595
920034386.74223,-0.00017921119,7.1393159e-005
932903486.93362,-0.00015126808,7.288481e-005
945952595.33137,-0.0001109505,8.302521e-005
959184229.82357,-0.00024869075,1.9506017e-005
972600943.51762,-0.00014973906,9.7977563e-006
986205325.23284,-0.00010159531,-3.1582936e-006
1000000000,-5.4142118e-005,2.0904256e-005
END

