Freq S11, S12 S21 S22
64.0000000000000000000 MHz,-0.99755782040510754261 + j0.06917889935964992298 ,-0.00066600068645735931 - j0.00960371152649791039 ,-0.00066600068645735952 - j0.00960371152649791733 ,-0.99755782040510754261 + j0.06917889935964989523 
65.0000000000000000000 MHz,-0.99743350142031961258 + j0.07084674854113898190 ,-0.00073339200232931028 - j0.01032524100061152188 ,-0.00073339200232931038 - j0.01032524100061152014 ,-0.99743350142031961258 + j0.07084674854113899578 
66.0000000000000000000 MHz,-0.99730089783688680161 + j0.07257369957598470978 ,-0.00080812264919409040 - j0.01110514481571617772 ,-0.00080812264919409061 - j0.01110514481571617598 ,-0.99730089783688680161 + j0.07257369957598470978 
67.0000000000000000000 MHz,-0.99715903032748431922 + j0.07436587114922198205 ,-0.00089116897737980948 - j0.01194952979921197304 ,-0.00089116897737980948 - j0.01194952979921197651 ,-0.99715903032748431922 + j0.07436587114922200981 
68.0000000000000000000 MHz,-0.99700675183375486732 + j0.07623025224728505189 ,-0.00098367501619972065 - j0.01286537304874560070 ,-0.00098367501619972000 - j0.01286537304874560243 ,-0.99700675183375486732 + j0.07623025224728506577 
69.0000000000000000000 MHz,-0.99684271113226508021 + j0.07817486292159984973 ,-0.00108698890768070761 - j0.01386068269527783448 ,-0.00108698890768070718 - j0.01386068269527782927 ,-0.99684271113226508021 + j0.07817486292159986361 
70.0000000000000000000 MHz,-0.99666530670181474605 + j0.08020895200006651626 ,-0.00120270903893383288 - j0.01494469561403869058 ,-0.00120270903893383288 - j0.01494469561403869232 ,-0.99666530670181474605 + j0.08020895200006648851 
71.0000000000000000000 MHz,-0.99647262780075540611 + j0.08234324203484261195 ,-0.00133274296450886518 - j0.01612812237178091676 ,-0.00133274296450886409 - j0.01612812237178092023 ,-0.99647262780075540611 + j0.08234324203484266746 
72.0000000000000000000 MHz,-0.99626237850229504289 + j0.08459023517961072880 ,-0.00147938337075714994 - j0.01742345310351508386 ,-0.00147938337075714820 - j0.01742345310351508039 ,-0.99626237850229493187 + j0.08459023517961077043 
73.0000000000000000000 MHz,-0.99603177876790027767 + j0.08696459841442322203 ,-0.00164540700209083010 - j0.01884534273681963759 ,-0.00164540700209082858 - j0.01884534273681962718 ,-0.99603177876790027767 + j0.08696459841442326366 
