"freq
References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Real","S(1,1)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Complex
Complex Format : Real/Imag","S(1,2)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Complex
Complex Format : Real/Imag","S(2,1)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Complex
Complex Format : Real/Imag","S(2,2)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
94.0000000000000000000 MHz,-0.98915331910212234146 + j0.05595264463075790007 ,-0.00002329119401497746 - j0.00004325404957546407 ,-0.00002329119401497745 - j0.00004325404957546408 ,-0.98915331910212234146 + j0.05595264463075790007 
95.0000000000000000000 MHz,-0.98910832120191716221 + j0.05656955007169167660 ,-0.00002389520766215974 - j0.00004476043736427048 ,-0.00002389520766215974 - j0.00004476043736427050 ,-0.98910832120191716221 + j0.05656955007169167660 
96.0000000000000000000 MHz,-0.98906277739450598752 + j0.05718716002855766395 ,-0.00002451029694569006 - j0.00004630242177574698 ,-0.00002451029694569006 - j0.00004630242177574698 ,-0.98906277739450598752 + j0.05718716002855766395 
97.0000000000000000000 MHz,-0.98901668534810149858 + j0.05780548281830778096 ,-0.00002513662920595836 - j0.00004788050834687575 ,-0.00002513662920595837 - j0.00004788050834687576 ,-0.98901668534810149858 + j0.05780548281830777402 
98.0000000000000000000 MHz,-0.98897004269942234700 + j0.05842452678763891682 ,-0.00002577437462852520 - j0.00004949520713619611 ,-0.00002577437462852520 - j0.00004949520713619612 ,-0.98897004269942234700 + j0.05842452678763890989 
99.0000000000000000000 MHz,-0.98892284705345001594 + j0.05904430031338053775 ,-0.00002642370628411612 - j0.00005114703279364228 ,-0.00002642370628411611 - j0.00005114703279364228 ,-0.98892284705345001594 + j0.05904430031338053775 
100.000000000000000000 MHz,-0.98887509598318101833 + j0.05966481180288506908 ,-0.00002708480016936375 - j0.00005283650463118726 ,-0.00002708480016936375 - j0.00005283650463118724 ,-0.98887509598318101833 + j0.05966481180288508296 
101.000000000000000000 MHz,-0.98882678702937609749 + j0.06028606969442081021 ,-0.00002775783524830985 - j0.00005456414669430610 ,-0.00002775783524830985 - j0.00005456414669430611 ,-0.98882678702937609749 + j0.06028606969442082408 
102.000000000000000000 MHz,-0.98877791770030454277 + j0.06090808245756764577 ,-0.00002844299349468030 - j0.00005633048783427300 ,-0.00002844299349468030 - j0.00005633048783427301 ,-0.98877791770030454277 + j0.06090808245756762496 
103.000000000000000000 MHz,-0.98872848547148584064 + j0.06153085859361536597 ,-0.00002914045993494625 - j0.00005813606178130596 ,-0.00002914045993494624 - j0.00005813606178130596 ,-0.98872848547148584064 + j0.06153085859361536597 
104.000000000000000000 MHz,-0.98867848778542644084 + j0.06215440663596494275 ,-0.00002985042269218483 - j0.00005998140721857381 ,-0.00002985042269218483 - j0.00005998140721857382 ,-0.98867848778542644084 + j0.06215440663596493581 
105.000000000000000000 MHz,-0.98862792205135263668 + j0.06277873515053251918 ,-0.00003057307303075333 - j0.00006186706785708038 ,-0.00003057307303075334 - j0.00006186706785708037 ,-0.98862792205135263668 + j0.06277873515053251918 
106.000000000000000000 MHz,-0.98857678564494011475 + j0.06340385273615627149 ,-0.00003130860540179066 - j0.00006379359251143979 ,-0.00003130860540179066 - j0.00006379359251143978 ,-0.98857678564494011475 + j0.06340385273615627149 
107.000000000000000000 MHz,-0.98852507590803839754 + j0.06402976802500619236 ,-0.00003205721748956054 - j0.00006576153517655938 ,-0.00003205721748956054 - j0.00006576153517655937 ,-0.98852507590803839754 + j0.06402976802500619236 
108.000000000000000000 MHz,-0.98847279014839195543 + j0.06465648968299674004 ,-0.00003281911025865100 - j0.00006777145510524392 ,-0.00003281911025865100 - j0.00006777145510524394 ,-0.98847279014839195543 + j0.06465648968299675392 
109.000000000000000000 MHz,-0.98841992563935654470 + j0.06528402641020267239 ,-0.00003359448800204529 - j0.00006982391688673827 ,-0.00003359448800204529 - j0.00006982391688673826 ,-0.98841992563935654470 + j0.06528402641020267239 
110.000000000000000000 MHz,-0.98836647961961154873 + j0.06591238694127764253 ,-0.00003438355839007911 - j0.00007191949052622270 ,-0.00003438355839007912 - j0.00007191949052622270 ,-0.98836647961961154873 + j0.06591238694127762865 
111.000000000000000000 MHz,-0.98831244929286832246 + j0.06654158004587604203 ,-0.00003518653252030003 - j0.00007405875152527832 ,-0.00003518653252030003 - j0.00007405875152527829 ,-0.98831244929286832246 + j0.06654158004587604203 
